filename,mfcc_median1,mfcc_median2,mfcc_median3,mfcc_median4,mfcc_median5,mfcc_median6,mfcc_median7,mfcc_median8,mfcc_median9,mfcc_median10,mfcc_median11,mfcc_median12,mfcc_median13,mfcc_d_median1,mfcc_d_median2,mfcc_d_median3,mfcc_d_median4,mfcc_d_median5,mfcc_d_median6,mfcc_d_median7,mfcc_d_median8,mfcc_d_median9,mfcc_d_median10,mfcc_d_median11,mfcc_d_median12,mfcc_d_median13,mfcc_d2_median1,mfcc_d2_median2,mfcc_d2_median3,mfcc_d2_median4,mfcc_d2_median5,mfcc_d2_median6,mfcc_d2_median7,mfcc_d2_median8,mfcc_d2_median9,mfcc_d2_median10,mfcc_d2_median11,mfcc_d2_median12,mfcc_d2_median13,mfcc_square1,mfcc_square2,mfcc_square3,mfcc_square4,mfcc_square5,mfcc_square6,mfcc_square7,mfcc_square8,mfcc_square9,mfcc_square10,mfcc_square11,mfcc_square12,mfcc_square13,mfcc_d_square1,mfcc_d_square2,mfcc_d_square3,mfcc_d_square4,mfcc_d_square5,mfcc_d_square6,mfcc_d_square7,mfcc_d_square8,mfcc_d_square9,mfcc_d_square10,mfcc_d_square11,mfcc_d_square12,mfcc_d_square13,mfcc_d2_square1,mfcc_d2_square2,mfcc_d2_square3,mfcc_d2_square4,mfcc_d2_square5,mfcc_d2_square6,mfcc_d2_square7,mfcc_d2_square8,mfcc_d2_square9,mfcc_d2_square10,mfcc_d2_square11,mfcc_d2_square12,mfcc_d2_square13,label 
gtzan\country\country.00024.wav,-142.3190460205078,100.0020523071289,-6.561032772064209,39.3858757019043,2.544221878051758,3.490713357925415,-7.8175835609436035,-1.0343462228775024,-8.748101234436035,-4.972380638122559,-8.636297225952148,3.6205997467041016,-3.8164658546447754,-1.2056739330291748,-0.2466176301240921,0.039832767099142075,-0.1604892760515213,0.015204557217657566,-0.14080195128917694,-0.01606769487261772,-0.05181672051548958,-0.1615639477968216,-0.07913358509540558,-0.03911086544394493,0.013465730473399162,0.030627476051449776,0.38625165820121765,-0.2391296923160553,0.051517028361558914,-0.0004322415334172547,-0.0720229372382164,0.05539894104003906,-0.03859630227088928,-0.02530665509402752,-0.014597135595977306,-0.003204693552106619,0.010492688044905663,-0.013509019277989864,-0.01811426877975464,62.70058822631836,33.53647232055664,16.52857780456543,13.518948554992676,17.099838256835938,12.104984283447266,11.104483604431152,8.546815872192383,7.367033958435059,9.435266494750977,7.356632709503174,8.947318077087402,7.376072406768799,10.540838241577148,4.51544189453125,2.545332193374634,1.985208511352539,2.199798107147217,1.6685434579849243,1.4034417867660522,1.2284183502197266,1.217610239982605,1.2531182765960693,1.0535954236984253,1.0730704069137573,1.0444626808166504,5.379995822906494,2.6319360733032227,1.406010389328003,0.9940972924232483,1.0173109769821167,0.8566311597824097,0.7623901963233948,0.6754994988441467,0.6375842094421387,0.6457793712615967,0.5791753530502319,0.6061245203018188,0.6007047891616821,country
gtzan\country\country.00025.wav,-164.34303283691406,109.1422119140625,-1.8328317403793335,26.32548713684082,7.770638942718506,15.629162788391113,1.4489762783050537,1.153403639793396,-1.921613097190857,-1.8987832069396973,-3.3247032165527344,-0.8651454448699951,-2.879382848739624,-0.8121612668037415,0.14785334467887878,0.03483257442712784,0.06728169322013855,0.07138177752494812,-0.002594216726720333,0.0309689212590456,-0.03795931488275528,-0.01497561763972044,-0.0802735686302185,0.019028710201382637,0.007723522372543812,-0.023026013746857643,0.07714173197746277,-0.14196619391441345,0.06818968057632446,-0.0021947380155324936,0.017664765939116478,0.0027228309772908688,-0.01499254908412695,-0.00217029289342463,-0.0094070453196764,0.010513849556446075,0.000208039564313367,-0.016983047127723694,0.008600996807217598,53.08879852294922,26.102420806884766,14.883979797363281,13.668204307556152,11.861191749572754,11.155196189880371,8.595711708068848,8.200413703918457,7.188941955566406,7.9130449295043945,6.836273193359375,6.257865905761719,7.226101875305176,7.066329002380371,3.9489805698394775,2.1041805744171143,1.676030158996582,1.3144183158874512,1.198626160621643,1.0685778856277466,1.038675308227539,1.045516848564148,0.9570420384407043,0.8448673486709595,0.857592761516571,0.9246806502342224,4.021307468414307,2.337355852127075,1.3139770030975342,0.9746990203857422,0.6874068379402161,0.633682370185852,0.612881064414978,0.5783992409706116,0.5811702609062195,0.5370705723762512,0.5005970597267151,0.4828900098800659,0.5347585678100586,country
gtzan\country\country.00026.wav,-151.2628936767578,132.843017578125,-1.8569529056549072,20.43612289428711,9.275847434997559,5.850153923034668,2.3841464519500732,3.542734146118164,-4.804675102233887,0.6722336411476135,-2.304577350616455,1.24136221408844,1.4320509433746338,-0.5025894045829773,-0.049019623547792435,0.22294849157333374,-0.15869256854057312,0.05534505844116211,-0.09968730807304382,0.030238676816225052,-0.06561820954084396,-0.01714695617556572,-0.09133207052946091,-0.057452186942100525,-0.0519363097846508,-0.007071034051477909,0.536487877368927,-0.4269293546676636,-0.0024872671347111464,0.045733582228422165,-0.12405543774366379,0.05039975419640541,-0.03197130560874939,0.010368289425969124,-0.015168349258601665,0.0064267925918102264,-0.0018478527199476957,0.0012399558909237385,0.005979553796350956,44.77097702026367,26.144487380981445,16.501710891723633,15.261373519897461,14.288717269897461,10.050203323364258,10.388398170471191,10.278663635253906,8.804683685302734,8.483328819274902,8.419166564941406,7.093868255615234,7.101374626159668,7.535024642944336,4.625035285949707,2.8534419536590576,2.114976406097412,2.222433090209961,1.7248765230178833,1.5873290300369263,1.458494782447815,1.241276502609253,1.225659966468811,1.3361129760742188,1.0577623844146729,1.1342535018920898,5.170590877532959,3.0952746868133545,1.624920129776001,1.0531904697418213,1.3861052989959717,1.1159018278121948,1.054734706878662,0.9183128476142883,0.6750718355178833,0.6964808702468872,0.7375960350036621,0.609926164150238,0.6589556932449341,country
gtzan\country\country.00027.wav,-72.1339111328125,92.62918090820312,-22.375988006591797,24.02920913696289,5.8947529792785645,-3.1417956352233887,3.2432360649108887,-3.182131767272949,-2.244598388671875,0.005443692207336426,-2.7900497913360596,-1.0288479328155518,-4.449679374694824,-0.9110463857650757,0.09478581696748734,0.13617195188999176,0.023257143795490265,0.03424009308218956,0.1062677651643753,0.010639222338795662,0.004001847933977842,0.038006290793418884,0.044550683349370956,-0.0039750924333930016,0.04474896565079689,0.045637693256139755,0.1652848720550537,-0.10328112542629242,0.07617131620645523,0.0028919626493006945,0.04051343724131584,0.004556945059448481,-0.018605057150125504,-0.004611127078533173,0.015712736174464226,-0.007668572943657637,0.0038003905210644007,-0.020977500826120377,0.016423465684056282,35.86125564575195,17.4605655670166,19.77533721923828,12.738802909851074,12.372036933898926,9.532772064208984,9.092227935791016,5.848884582519531,7.043717861175537,6.458705902099609,5.5295281410217285,5.943570137023926,5.513360500335693,5.915615081787109,3.263014078140259,3.20304012298584,1.8410712480545044,1.6251678466796875,1.4621034860610962,1.3448878526687622,0.9236879944801331,1.0806888341903687,0.9644182324409485,0.9429894089698792,0.9523545503616333,0.8827338814735413,3.779097318649292,2.1147613525390625,1.8622796535491943,1.0323398113250732,0.824683427810669,0.8108351230621338,0.7103265523910522,0.5891407132148743,0.6612061262130737,0.608197808265686,0.5881328582763672,0.58734130859375,0.5625618696212769,country
gtzan\country\country.00028.wav,-129.47738647460938,116.3039779663086,-10.366022109985352,27.507495880126953,5.915523529052734,-1.6403954029083252,-0.8970933556556702,-2.1860857009887695,-0.8070151805877686,1.9957358837127686,-5.015479564666748,-3.859416961669922,-0.09784281253814697,-0.7138566374778748,-0.039675522595644,0.03460915759205818,-0.05238615721464157,-0.01239140797406435,0.0038980701938271523,-0.03571191802620888,-0.056320253759622574,0.017870508134365082,-0.009459718130528927,0.005907245445996523,-0.029706329107284546,-0.06824491918087006,0.3112488389015198,-0.1017625629901886,0.08983088284730911,-0.023495979607105255,0.0029684703331440687,-0.00018433781224302948,-0.0014911533799022436,0.008508497849106789,0.015439610928297043,-0.020483393222093582,0.00963034387677908,-0.00038668158231303096,0.010432003065943718,33.014404296875,15.095383644104004,14.310802459716797,10.802780151367188,10.695525169372559,8.758580207824707,7.46096134185791,7.348721981048584,9.911918640136719,7.082464218139648,6.385601043701172,7.649540424346924,6.408437728881836,5.19720983505249,2.748701810836792,1.936156988143921,1.4293748140335083,1.2614299058914185,1.1904606819152832,1.0129040479660034,0.9470336437225342,1.1597884893417358,1.032680630683899,0.9036046862602234,0.97770756483078,0.9201673865318298,2.97544527053833,1.6093642711639404,1.110845685005188,0.7554339170455933,0.7048829197883606,0.6554154753684998,0.5519143342971802,0.5527639389038086,0.6918760538101196,0.5876116156578064,0.5365537405014038,0.5470075011253357,0.5371760129928589,country
gtzan\country\country.00029.wav,-131.38746643066406,136.2325439453125,-12.587160110473633,25.52859115600586,5.0808024406433105,-5.557798385620117,-4.077498435974121,-0.294788658618927,-6.68082332611084,-1.717599868774414,-0.5258376598358154,-2.7141454219818115,-4.12661075592041,-1.0219398736953735,0.21779657900333405,0.12024811655282974,0.08140973746776581,-0.07760677486658096,0.05370903015136719,0.024771546944975853,-0.00458526611328125,0.04827754572033882,-0.07067648321390152,-0.07478559762239456,-0.00888796616345644,0.04959849640727043,-0.04740790277719498,-0.095039963722229,0.09641078114509583,-0.014491291716694832,-0.006205565761774778,-0.0001848223910201341,-0.014129638671875,-0.020026065409183502,0.0081039909273386,0.008957577869296074,0.007935882546007633,0.003835574258118868,0.014313624240458012,38.98168182373047,20.333791732788086,18.62153434753418,11.430904388427734,11.651864051818848,10.03343677520752,7.516887187957764,7.307960510253906,7.5395331382751465,6.146259784698486,8.41887378692627,6.408614635467529,6.32209587097168,6.393601894378662,3.6639084815979004,2.761622905731201,1.842832326889038,1.722333550453186,1.4946928024291992,1.263800859451294,1.3254859447479248,1.216295838356018,0.9719235301017761,1.3039534091949463,1.001949667930603,0.9521718621253967,3.6083741188049316,2.1936771869659424,1.6502635478973389,0.960508406162262,0.8881803154945374,0.8013575077056885,0.7265942692756653,0.7194650769233704,0.7576591372489929,0.6534563302993774,0.7313929200172424,0.6248985528945923,0.553122341632843,country
gtzan\country\country.00030.wav,-216.13739013671875,115.8868637084961,33.358272552490234,30.953266143798828,9.604608535766602,7.956511974334717,-4.424939155578613,-6.115543842315674,-5.51113224029541,-3.9399380683898926,-5.142556667327881,-2.794131278991699,-5.981451511383057,-1.7538963556289673,0.5431557893753052,-0.04823417589068413,-0.059392549097537994,-0.06327427178621292,-0.02419860288500786,0.09379067271947861,0.0031912485137581825,-0.028412628918886185,-0.0638083666563034,0.02325170859694481,0.03232526406645775,0.005694810766726732,0.24293465912342072,-0.10677385330200195,-0.03561459109187126,-0.0049733249470591545,-0.02946140617132187,0.005749766249209642,0.007814282551407814,-0.0020348241087049246,-0.0036632854025810957,0.00041546139982528985,-0.005433022044599056,-0.011663593351840973,-0.0058505479246377945,51.087425231933594,24.974119186401367,14.076842308044434,8.2799711227417,9.291802406311035,8.954317092895508,8.984030723571777,7.671380043029785,8.159994125366211,8.072953224182129,8.37279224395752,9.193650245666504,9.340338706970215,5.655467510223389,3.0857672691345215,2.1070644855499268,1.2339568138122559,1.1064832210540771,1.1385345458984375,1.112720012664795,0.8971937894821167,0.8647398352622986,0.982888400554657,0.8545039892196655,0.8975669145584106,0.9397761225700378,2.884852647781372,1.6407197713851929,1.1187613010406494,0.782176673412323,0.6423792243003845,0.6309888958930969,0.5746532082557678,0.5185983180999756,0.4956109821796417,0.5498086214065552,0.47368377447128296,0.5276409387588501,0.5427739024162292,country
gtzan\country\country.00031.wav,-94.8424301147461,93.34323120117188,-17.006174087524414,28.413158416748047,4.0818634033203125,-2.054638385772705,-0.8673330545425415,-2.0927696228027344,-3.63086199760437,3.6166326999664307,-2.868861675262451,2.9014835357666016,2.442168951034546,-0.8775713443756104,-0.0018108368385583162,0.004947408102452755,0.044066525995731354,-0.14792707562446594,-0.031631533056497574,0.07078684121370316,-0.019485298544168472,-0.039232898503541946,-0.07751216739416122,0.011585929431021214,-0.03591221943497658,-0.04171875864267349,0.11251728981733322,-0.08497713506221771,0.0759892538189888,-0.025984615087509155,0.054337892681360245,0.01339999120682478,-0.024904772639274597,0.018623389303684235,0.015591058880090714,-0.012392655946314335,0.0026275808922946453,0.010651572607457638,-0.015811992809176445,37.832977294921875,24.24095916748047,14.691191673278809,10.124120712280273,10.308967590332031,8.23208999633789,9.522477149963379,8.619937896728516,7.337050914764404,7.930480003356934,6.631230354309082,6.990469932556152,6.540104389190674,5.976502418518066,3.5847043991088867,2.461235761642456,1.595058560371399,1.4274866580963135,1.3543410301208496,1.3309831619262695,1.24574875831604,1.120381236076355,1.1870124340057373,1.0162097215652466,1.015297293663025,0.987569272518158,3.5195393562316895,2.0878968238830566,1.4105587005615234,0.9035343527793884,0.7639061808586121,0.7137855887413025,0.6574850678443909,0.6875194907188416,0.5976827144622803,0.6106042265892029,0.5839753150939941,0.5357540249824524,0.5415697693824768,country
gtzan\country\country.00032.wav,-178.0836639404297,86.84588623046875,5.099899768829346,38.71417236328125,3.223397731781006,14.7504301071167,7.780764102935791,7.046627998352051,0.42560434341430664,4.7298808097839355,-0.3002482056617737,3.7893781661987305,-0.13325902819633484,-1.7972408533096313,0.8016451597213745,-0.155605286359787,0.14581060409545898,0.05756955221295357,-0.008594767190515995,0.010070975869894028,0.058115459978580475,-0.03000362031161785,0.019451189786195755,0.024581264704465866,0.019549310207366943,0.011374725960195065,0.014526234939694405,-0.10477941483259201,0.10638324916362762,-0.04470118507742882,0.03676218539476395,-0.008562249131500721,-0.001641434500925243,0.0006179953925311565,0.02156902477145195,-0.002183531876653433,0.02189180999994278,0.01084920298308134,0.011643231846392155,55.199745178222656,26.446685791015625,16.15566062927246,12.040064811706543,11.8153076171875,7.447662830352783,8.323768615722656,7.807469367980957,8.030719757080078,7.061938285827637,6.612748622894287,5.800201416015625,8.299925804138184,7.511850833892822,4.318140983581543,2.6144208908081055,2.031285047531128,1.7050050497055054,1.2630963325500488,1.2604382038116455,1.1913349628448486,1.0865378379821777,1.0605180263519287,1.0971293449401855,1.0067819356918335,0.9034855961799622,3.734921455383301,2.310480833053589,1.4001457691192627,1.1454845666885376,0.8658490180969238,0.6690139770507812,0.6811107397079468,0.666843056678772,0.5840659141540527,0.5855445265769958,0.6527875661849976,0.5677452087402344,0.5187361240386963,country
gtzan\country\country.00033.wav,-92.98641967773438,67.709716796875,-2.9760494232177734,31.831714630126953,-4.538571357727051,8.12405776977539,3.717451572418213,2.0674924850463867,-0.024786949157714844,0.37147462368011475,-4.784028053283691,0.1695244312286377,-3.1251988410949707,-0.32259470224380493,0.19964776933193207,-0.07470884174108505,0.0024286271072924137,0.08330463618040085,-0.07685146480798721,-0.1413169801235199,-0.11541705578565598,-0.05122416839003563,-0.10484887659549713,0.004985364153981209,0.01263180561363697,0.020119279623031616,0.5002068281173706,-0.16976231336593628,0.06805016100406647,-0.031670182943344116,0.02829132415354252,0.0011328763794153929,0.006732406094670296,-0.0023551378399133682,0.030575478449463844,0.047318603843450546,0.027923641726374626,0.014715906232595444,0.001605566474609077,52.52785110473633,22.628000259399414,18.63909339904785,16.53017807006836,11.00452709197998,9.769659996032715,9.330723762512207,9.142606735229492,8.239991188049316,7.303093433380127,8.44735050201416,7.350900650024414,7.059425354003906,8.581963539123535,4.157984733581543,2.9564156532287598,2.296412229537964,1.815216064453125,1.6323268413543701,1.4730076789855957,1.4643727540969849,1.2298800945281982,1.2782747745513916,1.3307303190231323,1.140242338180542,1.1619211435317993,5.115566253662109,2.4961040019989014,1.709667682647705,1.1410045623779297,0.9789575934410095,0.893259584903717,0.7727644443511963,0.8372490406036377,0.7028934359550476,0.7278404235839844,0.7886130809783936,0.6660904884338379,0.6749542355537415,country
gtzan\country\country.00034.wav,-116.96858978271484,73.7667236328125,-0.8516485691070557,12.038928985595703,10.475484848022461,5.375107765197754,3.7495572566986084,5.978894233703613,2.6585659980773926,2.272519826889038,3.7113914489746094,0.5105838179588318,-0.8081349730491638,-0.09878718107938766,1.0920186042785645,-0.08551684021949768,0.007880838587880135,-0.0653412789106369,-0.20968754589557648,-0.24821771681308746,-0.11331998556852341,-0.08344161510467529,-0.07955800741910934,-0.015723904594779015,-0.025775916874408722,-0.02104547806084156,-0.25776001811027527,-0.15115483105182648,-0.03852318972349167,0.004779452458024025,0.0315731018781662,0.06593573093414307,0.0228424035012722,0.019397929310798645,0.0006312855402939022,-0.0031300385016947985,-0.011337452568113804,-0.009512902237474918,0.0335581973195076,42.83365249633789,23.894006729125977,21.034469604492188,10.858847618103027,10.289433479309082,12.28753662109375,8.64514446258545,7.270973205566406,7.840325832366943,7.668341636657715,8.165801048278809,7.267881870269775,7.442348003387451,8.627424240112305,5.367566108703613,3.593519449234009,1.879723072052002,1.6293562650680542,2.1331238746643066,1.7552121877670288,1.5075520277023315,1.4138084650039673,1.3825268745422363,1.3603332042694092,1.3318644762039185,1.312108039855957,6.877915382385254,2.98224139213562,1.9728543758392334,1.163372278213501,0.978270411491394,1.2378345727920532,1.0093390941619873,0.8889975547790527,0.847029447555542,0.8503362536430359,0.8343160152435303,0.8103209137916565,0.8080728650093079,country
gtzan\country\country.00035.wav,-87.04405975341797,83.87500762939453,-5.95262336730957,19.560932159423828,17.491451263427734,-5.348994255065918,8.129638671875,1.4312334060668945,-11.275620460510254,7.366026878356934,-1.579857349395752,-2.2226803302764893,1.4874589443206787,-0.5317668914794922,0.21002019941806793,0.0904553160071373,-0.025943437591195107,-0.05810222774744034,0.17610064148902893,-0.05095820501446724,-0.09118214249610901,0.06374403089284897,-0.018498437479138374,-0.06241489201784134,-0.04032381251454353,-0.025474432855844498,0.5545424818992615,-0.11185222119092941,0.1542409509420395,0.04016554728150368,-0.0404973179101944,0.052528996020555496,-0.028049156069755554,0.021630290895700455,0.004134005401283503,-0.0031930296681821346,0.01674419455230236,0.007429768797010183,0.016643187031149864,33.51586151123047,22.00752830505371,14.633195877075195,14.389357566833496,12.421609878540039,11.49738597869873,7.405167102813721,8.132987976074219,7.819332122802734,9.934697151184082,8.007452011108398,7.006906986236572,5.834432125091553,7.090070724487305,3.8373796939849854,2.5114142894744873,1.9705212116241455,1.930843710899353,1.9424253702163696,1.2081652879714966,1.410410761833191,1.4350987672805786,1.5482529401779175,1.2971727848052979,1.1390557289123535,0.9846757054328918,4.156921863555908,2.2253873348236084,1.4294118881225586,1.0708491802215576,0.9434723258018494,1.0613315105438232,0.7168394327163696,0.692496657371521,0.8482998013496399,0.7788129448890686,0.7930369973182678,0.6525244116783142,0.5781241655349731,country
gtzan\country\country.00036.wav,-267.2341613769531,90.7928466796875,-10.282402038574219,42.915767669677734,5.0598063468933105,12.785191535949707,2.528592824935913,3.7074108123779297,-2.2392053604125977,0.9291008710861206,-3.4017653465270996,-1.1284589767456055,-4.01461124420166,-1.5803776979446411,0.5989018678665161,0.13361383974552155,-0.12073186039924622,0.07354439795017242,0.05170488357543945,-0.07021794468164444,-0.027273718267679214,0.02765711210668087,-0.025979919359087944,0.04968879371881485,-0.03206070140004158,-0.003299631644040346,0.26529785990715027,-0.19709782302379608,0.005136521533131599,0.04067390412092209,-0.039091624319553375,-0.003381712595000863,-0.009672759100794792,0.007465667091310024,-0.0044429972767829895,-0.0064149415120482445,-0.0020122523419559,0.012773971073329449,0.0021265572868287563,67.43400573730469,29.305070877075195,22.045785903930664,14.459576606750488,14.942827224731445,14.520075798034668,9.975419044494629,8.831343650817871,8.070296287536621,7.843629837036133,7.399889945983887,8.156968116760254,6.419013023376465,7.943572998046875,4.400173187255859,2.303830146789551,2.0781607627868652,2.0179641246795654,1.7338255643844604,1.392290711402893,1.1432222127914429,1.1665575504302979,1.169237494468689,1.109162449836731,1.0697811841964722,1.0100065469741821,4.407233238220215,2.3901185989379883,1.1449165344238281,1.1045067310333252,1.0579800605773926,0.8502318263053894,0.7840663194656372,0.6409009099006653,0.6472384929656982,0.682686984539032,0.6119500994682312,0.5925540924072266,0.6423922181129456,country
gtzan\country\country.00037.wav,-134.9556427001953,96.68545532226562,2.0227794647216797,22.04877281188965,20.222200393676758,4.258256912231445,-0.8026164770126343,0.2619791030883789,-2.803617238998413,4.321438789367676,-3.276292324066162,-2.9421916007995605,-0.20091930031776428,-1.3665794134140015,0.36184006929397583,0.016487041488289833,0.0721505805850029,0.051431018859148026,0.06394088268280029,0.01969151571393013,-0.006722417194396257,0.020044958218932152,0.007544537540525198,-0.060224566608667374,0.003595840884372592,0.001912623643875122,0.15572327375411987,-0.18504106998443604,0.07072919607162476,-0.026510227471590042,-0.007977817207574844,0.01872207783162594,0.027504535391926765,0.014684703201055527,-0.007672472856938839,-0.012826052494347095,-0.013769219629466534,-0.0032249465584754944,-0.0012342878617346287,41.472145080566406,26.45004653930664,17.423988342285156,11.854499816894531,13.778643608093262,11.60432243347168,8.029199600219727,6.871576309204102,8.034592628479004,7.248479843139648,7.239231586456299,6.462054252624512,5.8278679847717285,5.529953479766846,4.105465412139893,2.5985023975372314,1.5962259769439697,1.6591166257858276,1.4319394826889038,1.1033740043640137,1.0395931005477905,1.0966466665267944,1.0090535879135132,1.0768589973449707,0.8975205421447754,0.7975403666496277,3.209721088409424,2.407989263534546,1.556440830230713,0.9825792908668518,0.8228312134742737,0.7780394554138184,0.6368193030357361,0.6189956665039062,0.687129020690918,0.6055924296379089,0.6087650656700134,0.5107159614562988,0.5098472237586975,country
gtzan\country\country.00038.wav,-87.24491882324219,64.80406188964844,7.681262016296387,11.317239761352539,5.537308216094971,7.890519142150879,4.295278549194336,6.013383865356445,-0.5180778503417969,3.7008914947509766,4.738915920257568,-0.09762637317180634,3.256218433380127,-0.1283103972673416,0.3170306384563446,-0.024339504539966583,-0.02756480686366558,0.06906315684318542,-0.057718485593795776,-0.05356011912226677,-0.08324913680553436,-0.013611884787678719,-0.01783173531293869,-0.024669425562024117,0.009709568694233894,-0.011378059163689613,0.42309829592704773,-0.022289341315627098,0.01528945378959179,-0.02268310636281967,0.010084724053740501,0.04997921735048294,0.034313932061195374,-0.007728660479187965,0.0006008680793456733,-0.015545768663287163,-0.009761885739862919,0.016222817823290825,0.005441004876047373,34.651119232177734,19.74283218383789,14.691629409790039,12.349055290222168,8.33117961883545,8.781991004943848,8.036149024963379,7.434042453765869,7.635275840759277,7.79832124710083,6.793459415435791,6.35423469543457,6.3047332763671875,6.273743629455566,3.286689519882202,2.4605095386505127,1.7987979650497437,1.302465796470642,1.4356164932250977,1.3088210821151733,1.205929160118103,1.112074851989746,1.1158353090286255,0.9833328723907471,0.9047576785087585,1.0704470872879028,3.3775675296783447,1.588672161102295,1.2859822511672974,0.9031674861907959,0.7590765953063965,0.8034960031509399,0.7355722188949585,0.6805805563926697,0.6458794474601746,0.6255049109458923,0.596187174320221,0.5206788182258606,0.5752754807472229,country
gtzan\country\country.00039.wav,-59.17222595214844,33.80543518066406,7.915605068206787,31.377769470214844,9.00493049621582,3.022549867630005,2.3328216075897217,6.5344743728637695,1.2396759986877441,0.282368540763855,1.574983835220337,2.74196195602417,-1.38981294631958,-0.5500125885009766,0.1738782525062561,-0.05310891941189766,0.026119105517864227,-0.01587962545454502,-0.03765649348497391,-0.13768158853054047,0.006221103481948376,0.023713121190667152,0.007133531384170055,0.04607444256544113,0.004393935203552246,0.02978367730975151,0.09223198890686035,-0.17353330552577972,0.03712908923625946,0.00912870466709137,-0.14307932555675507,-0.00692145386710763,0.018320398405194283,-0.024416275322437286,0.02450706623494625,-0.01564725860953331,-0.023121604695916176,0.020318884402513504,0.03156048431992531,35.43062973022461,17.457529067993164,14.895990371704102,12.001056671142578,11.623316764831543,6.8962249755859375,8.757319450378418,7.77711820602417,6.487720489501953,6.260047912597656,6.184159755706787,5.690330505371094,5.816827774047852,5.077356338500977,3.0900094509124756,3.2536983489990234,2.329153537750244,2.237456798553467,1.3526078462600708,1.620417833328247,1.254268765449524,1.0418182611465454,1.0282206535339355,1.0672491788864136,1.0133516788482666,1.0993343591690063,5.254571437835693,2.171415090560913,2.000220775604248,1.3467339277267456,1.2496061325073242,0.8745751976966858,0.9708888530731201,0.898483157157898,0.7769178152084351,0.7065243721008301,0.7375585436820984,0.756619930267334,0.72444087266922,country
gtzan\country\country.00040.wav,-75.47117614746094,74.75003051757812,-1.7719707489013672,26.261821746826172,3.739346981048584,0.5760955810546875,4.298595428466797,3.396728038787842,-2.7992684841156006,-0.4378289580345154,-2.2958295345306396,-0.24114936590194702,-2.5032851696014404,0.4548252522945404,0.12123183906078339,-0.007277174852788448,-0.09537601470947266,0.05254263058304787,0.013770264573395252,-0.03693559393286705,0.019596120342612267,-0.06915535777807236,-0.04038000851869583,-0.06887470185756683,-0.031029701232910156,-0.05520443245768547,0.7659101486206055,-0.22246958315372467,0.07637147605419159,-0.05969993397593498,0.031055578961968422,-0.036912478506565094,0.01729821041226387,-0.007102412637323141,-0.020375587046146393,-0.02399642951786518,0.01129507552832365,0.0014033890329301357,0.019165685400366783,46.637935638427734,17.087181091308594,15.720290184020996,11.999161720275879,12.508940696716309,9.457395553588867,8.698431968688965,6.629367351531982,7.486878871917725,6.583754062652588,6.411400318145752,6.265474319458008,6.438615798950195,8.591745376586914,2.9509072303771973,2.495166301727295,2.0332207679748535,1.622524380683899,1.5984889268875122,1.2665833234786987,1.1099977493286133,1.2452597618103027,0.9586511850357056,1.094529390335083,0.8786585927009583,0.9487128257751465,5.025493621826172,2.077634572982788,1.394850492477417,1.098109245300293,0.996342658996582,0.9029598236083984,0.7334152460098267,0.6730388402938843,0.685181200504303,0.5991730093955994,0.7199265956878662,0.5167608261108398,0.5809658169746399,country
gtzan\country\country.00041.wav,-80.39864349365234,72.09541320800781,11.85372543334961,27.11652374267578,20.352304458618164,1.6837512254714966,10.715995788574219,4.065460681915283,-2.9256138801574707,3.756319522857666,1.971925973892212,2.1608290672302246,0.7003530263900757,-0.7865530252456665,0.616844117641449,-0.0880727767944336,0.0939999595284462,0.04679201543331146,0.06226590648293495,0.005658181384205818,0.03189832344651222,0.056015681475400925,-0.055395860224962234,-0.022594038397073746,0.00502517307177186,-0.05610885098576546,0.12887386977672577,-0.1367182433605194,0.0017976833041757345,-0.024031251668930054,0.02477305196225643,-0.0013921509962528944,-0.0015290763694792986,0.021117357537150383,-0.013307362794876099,0.022051120176911354,-0.01517342310398817,0.006927430164068937,0.01594178006052971,42.310550689697266,23.417245864868164,16.409770965576172,10.771634101867676,9.826311111450195,9.756278991699219,7.361548900604248,7.842612266540527,9.965911865234375,6.29647159576416,6.531144618988037,5.640320777893066,6.227711200714111,7.072710037231445,4.507124900817871,2.7225067615509033,1.8138006925582886,1.6778887510299683,1.4763338565826416,1.132289171218872,1.2451838254928589,1.3076674938201904,0.9983725547790527,1.1162261962890625,1.0076409578323364,1.0783320665359497,4.810379981994629,2.892551898956299,1.6801592111587524,1.216229796409607,0.9052944183349609,0.7960537672042847,0.6781875491142273,0.7516373991966248,0.7748245596885681,0.6331667304039001,0.6936577558517456,0.6384789347648621,0.6497542262077332,country
